block,condition,seed,variant,degree,optimizer,denoise,n_days_train,rollout_horizons,regen_id,config_hash,git_sha,image,nonzero,kappa,rollout_rmse_t_in,diverged_frac,one_step_rmse_t_in,sign_pass,embeddable,secs
ladder,physics_no_cross/d1/stlsq/none,1,physics_no_cross,1,stlsq,none,60,"4,20,96",regen-v2,637c6b535a9e,3d92478,local,30,25.40014499047619,11.995012867512044,0.016666666666666666,1.7179194786709817,,True,2.8
ladder,physics_no_cross/d1/stlsq/savgol,1,physics_no_cross,1,stlsq,savgol,60,"4,20,96",regen-v2,637c6b535a9e,3d92478,local,3,14.42022714865924,5.444343935390985,0.0,3.1773224319009903,,True,2.9
ladder,physics_no_cross/d1/stlsq/kalman,1,physics_no_cross,1,stlsq,kalman,60,"4,20,96",regen-v2,637c6b535a9e,3d92478,local,3,14.1108328858422,5.615952138169538,0.0,3.179944193716516,,True,3.5
ladder,physics_no_cross/d1/sr3/none,1,physics_no_cross,1,sr3,none,60,"4,20,96",regen-v2,637c6b535a9e,3d92478,local,9,25.40014499047619,4.50866872306727,0.0,2.997326218280731,,True,3.0
ladder,physics_no_cross/d1/sr3/savgol,1,physics_no_cross,1,sr3,savgol,60,"4,20,96",regen-v2,637c6b535a9e,3d92478,local,3,14.42022714865924,4.961985565379725,0.0,3.1651882521042434,,True,3.0
ladder,physics_no_cross/d1/sr3/kalman,1,physics_no_cross,1,sr3,kalman,60,"4,20,96",regen-v2,637c6b535a9e,3d92478,local,3,14.1108328858422,6.416177623159602,0.0,3.188227434629513,,True,3.7
ladder,physics_no_cross/d1/constrained/none,1,physics_no_cross,1,constrained,none,60,"4,20,96",regen-v2,637c6b535a9e,3d92478,local,9,25.40014499047619,4.50866872306727,0.0,2.997326218280731,,True,3.1
ladder,physics_no_cross/d1/constrained/savgol,1,physics_no_cross,1,constrained,savgol,60,"4,20,96",regen-v2,637c6b535a9e,3d92478,local,3,14.42022714865924,4.961985565379725,0.0,3.1651882521042434,,True,3.1
ladder,physics_no_cross/d1/constrained/kalman,1,physics_no_cross,1,constrained,kalman,60,"4,20,96",regen-v2,637c6b535a9e,3d92478,local,3,14.1108328858422,6.416177623159602,0.0,3.188227434629513,,True,3.7
ladder,physics_no_cross/d1/ensemble/none,1,physics_no_cross,1,ensemble,none,60,"4,20,96",regen-v2,637c6b535a9e,3d92478,local,30,25.40014499047619,11.200995779986831,0.016666666666666666,1.7187634080977137,,True,3.4
ladder,physics_no_cross/d1/ensemble/savgol,1,physics_no_cross,1,ensemble,savgol,60,"4,20,96",regen-v2,637c6b535a9e,3d92478,local,3,14.42022714865924,5.444673677462257,0.0,3.177327965965045,,True,3.5
ladder,physics_no_cross/d1/ensemble/kalman,1,physics_no_cross,1,ensemble,kalman,60,"4,20,96",regen-v2,637c6b535a9e,3d92478,local,3,14.1108328858422,5.630038639055168,0.0,3.180139330124201,,True,4.0
ladder,physics_no_cross/d2/stlsq/none,1,physics_no_cross,2,stlsq,none,60,"4,20,96",regen-v2,637c6b535a9e,3d92478,local,120,25.40014499047619,954.7834074573254,0.05,1.0437907916254672,,False,19.1
ladder,physics_no_cross/d2/stlsq/savgol,1,physics_no_cross,2,stlsq,savgol,60,"4,20,96",regen-v2,637c6b535a9e,3d92478,local,3,14.42022714865924,5.444343935390985,0.0,3.1773224319009903,,False,19.1
ladder,physics_no_cross/d2/stlsq/kalman,1,physics_no_cross,2,stlsq,kalman,60,"4,20,96",regen-v2,637c6b535a9e,3d92478,local,3,14.1108328858422,5.615952138169538,0.0,3.179944193716516,,False,18.8
ladder,physics_no_cross/d2/sr3/none,1,physics_no_cross,2,sr3,none,60,"4,20,96",regen-v2,637c6b535a9e,3d92478,local,57,25.40014499047619,1144.7697656379285,0.48333333333333334,3.8925712648601336,,False,7.3
