t_in,co2,rh,T_out,rad,co2_out,sin_h,cos_h,uBoil,uCO2,uThScr,uVent,uLamp,uBlScr,step,time_h,controller
17.3309383392334,709.332275390625,88.58537292480469,3.701509714126587,0.7049285173416138,400.0,0.9914448613738104,0.1305261922200517,0.9999997892554036,0.9769244813839795,0.9983944326259854,0.0021030144174152277,1.0,0.0,22,5.5,rule_based
18.68539810180664,1050.0823974609375,86.441650390625,3.801581621170044,1.3998721837997437,400.0,0.9978589232386035,0.06540312923014327,0.9477271724140572,9.924388126150687e-13,0.9959741091541388,0.12460175539112994,1.0,0.0,23,5.75,rule_based
18.50018310546875,872.0537109375,86.74054718017578,3.901653528213501,2.094815969467163,400.0,1.0,6.123233995736766e-17,0.9900823823950746,1.3117352678386083e-05,0.9899972594665736,0.19798013838940323,1.0,0.0,24,6.0,rule_based
18.176156997680664,714.3067016601562,86.30818176269531,4.0011210441589355,2.8262176513671875,400.0,0.9978589232386035,-0.06540312923014314,0.9994937008632915,0.9639965650939523,0.9842707107747574,0.10016392803567041,1.0,0.0,25,6.25,rule_based
18.55915641784668,961.1172485351562,85.17445373535156,4.050898551940918,19.037063598632812,400.0,0.9914448613738104,-0.1305261922200516,0.9830487972368395,3.5917747788641347e-09,0.9752900364233688,0.013602406543137676,1.0,0.0,26,6.5,rule_based
19.490175247192383,860.8468017578125,84.92375183105469,4.1009345054626465,35.02076721191406,400.0,0.9807852804032304,-0.1950903220161282,0.010828603331068035,3.682236413658387e-05,0.961382999543,0.008614772195873263,1.0,0.0,27,6.75,rule_based
19.311044692993164,788.2737426757812,87.34517669677734,4.150970458984375,51.00447463989258,400.0,0.9659258262890683,-0.25881904510252063,0.05392026983014155,0.02860536929853969,0.9395754668963859,0.42918069444204154,1.0,0.0,28,7.0,rule_based
14.893240928649902,540.3046875,87.76766204833984,4.202070236206055,67.16813659667969,400.0,0.9469301294951057,-0.3214394653031616,1.0,0.9999999959056263,0.601690058365692,3.7414515929867775e-13,1.0,0.0,29,7.25,rule_based
16.16884422302246,878.150390625,85.49246215820312,4.455212116241455,107.78416442871094,400.0,0.9238795325112868,-0.3826834323650895,0.9999999999952645,7.4813739675729655e-06,0.13104752068840764,4.735584258064307e-08,1.0,0.0,30,7.5,rule_based
17.566768646240234,816.6576538085938,84.84468078613281,4.705391883850098,148.0908966064453,400.0,0.8968727415326884,-0.44228869021900113,0.9999981504051496,0.0021515784664136177,0.014832822815804883,0.0074557420279201606,1.0,0.0,31,7.75,rule_based
18.621479034423828,725.8965454101562,84.32975769042969,4.95557165145874,188.3976287841797,400.0,0.8660254037844387,-0.4999999999999998,0.9702958242286678,0.902032281961511,0.0015224547738982987,0.0029010087989076072,1.0,0.0,32,8.0,rule_based
20.168127059936523,993.110595703125,83.06967163085938,5.204198360443115,228.46957397460938,400.0,0.8314696123025451,-0.5555702330196023,2.125622270422619e-05,1.8861460753629731e-10,0.00038512201716213137,0.00028550854292008955,1.0,0.0,33,8.25,rule_based
21.022695541381836,902.6463623046875,84.78813171386719,5.353558540344238,253.37088012695312,400.0,0.7933533402912352,-0.6087614290087207,8.113691880833933e-09,7.83691395496447e-07,9.667013087239019e-05,0.0067232622285951435,1.0,0.0,34,8.5,rule_based
20.993267059326172,783.882568359375,86.82978820800781,5.503666400909424,278.38885498046875,400.0,0.7518398074789774,-0.6593458151000688,1.0639675224810088e-08,0.04226145350344827,2.426009020616802e-05,0.22537925752725066,1.0,0.0,35,8.75,rule_based
13.430778503417969,436.556884765625,81.61983489990234,5.653774261474609,303.4068298339844,400.0,0.7071067811865476,-0.7071067811865475,1.0,0.99999999999971,6.135975891467568e-06,0.0,1.0,0.0,36,9.0,rule_based
19.4195613861084,761.3153686523438,82.25535583496094,5.803028583526611,327.77508544921875,400.0,0.659345815100069,-0.7518398074789773,0.020546376245772588,0.2607289466198057,2.451089152955116e-06,6.371658171007541e-05,1.0,0.0,37,9.25,rule_based
21.529499053955078,775.2365112304688,85.893310546875,5.902659893035889,327.0648498535156,400.0,0.6087614290087209,-0.793353340291235,7.620791302259749e-11,0.08912521404985223,9.751517088031246e-07,0.049282783300897866,1.0,0.0,38,9.5,rule_based
19.202375411987305,589.1814575195312,88.02790832519531,6.002731800079346,326.3699035644531,400.0,0.5555702330196025,-0.831469612302545,0.13424310396388453,0.9999996308012644,3.879581486904928e-07,0.725604840125087,1.0,0.0,39,9.75,rule_based
10.015408515930176,464.4115295410156,76.56342315673828,6.102803707122803,325.67498779296875,400.0,0.49999999999999994,-0.8660254037844387,1.0,0.999999999996229,1.5970672464687358e-07,0.0,1.0,0.0,40,10.0,rule_based
18.552654266357422,789.7539672851562,80.59799194335938,6.199169158935547,324.8922119140625,400.0,0.4422886902190017,-0.8968727415326881,0.9840184433974151,0.02505095069835287,8.329755935623671e-07,3.008803451787825e-06,1.0,0.0,41,10.25,rule_based
21.419557571411133,715.53271484375,85.1578598022461,6.01984167098999,308.5570068359375,400.0,0.3826834323650899,-0.9238795325112867,2.0978446392493226e-10,0.9598653466081647,4.179593626956015e-06,0.013198307767986129,1.0,0.0,42,10.5,rule_based
21.335987091064453,943.7233276367188,87.56160736083984,5.8447160720825195,292.57330322265625,400.0,0.32143946530316175,-0.9469301294951056,4.5295265804283187e-10,1.7826467758585638e-08,2.0971524427999334e-05,0.5283391674241393,1.0,0.0,43,10.75,rule_based
10.238354682922363,399.2889099121094,78.06708526611328,5.669589996337891,276.5895690917969,400.0,0.258819045102521,-0.9659258262890682,1.0,0.9999999999999907,0.00010421497751878199,0.0,1.0,0.0,44,11.0,rule_based
17.57513999938965,736.2596435546875,82.24231719970703,5.495506286621094,260.97259521484375,400.0000305175781,0.19509032201612816,-0.9807852804032304,0.9999980021536378,0.7799763377851043,0.0003281201407863079,6.220508850517514e-05,1.0,0.0,45,11.25,rule_based
20.34900665283203,964.8903198242188,84.73987579345703,5.370955944061279,258.24346923828125,400.0,0.130526192220052,-0.9914448613738104,4.017654316835438e-06,2.5373788540787075e-09,0.001037728998757674,0.006154869319691357,1.0,0.0,46,11.5,rule_based
20.891761779785156,844.6741943359375,87.40641021728516,5.245866298675537,255.4636993408203,400.0,0.06540312923014312,-0.9978589232386035,2.7099045213563305e-08,0.00016329059553322423,0.0032769425355383525,0.45700699771352304,1.0,0.0,47,11.75,rule_based
10.36240291595459,402.6393127441406,77.1108627319336,5.120776653289795,252.6839141845703,400.0,1.2246467991473532e-16,-1.0,1.0,0.9999999999999873,0.009749231386926094,0.0,1.0,0.0,48,12.0,rule_based
17.42910385131836,741.20166015625,82.26911163330078,5.0016937255859375,249.8690185546875,400.0,-0.06540312923014287,-0.9978589232386035,0.9999994795047227,0.6921857847280117,0.0009212410251115755,6.53521189273303e-05,1.0,0.0,49,12.25,rule_based
20.17314910888672,938.7686767578125,84.9120101928711,5.2588067054748535,244.9676513671875,400.0,-0.13052619222005177,-0.9914448613738104,2.0295353316626005e-05,2.813545551425744e-08,9.204806410686456e-05,0.008432048105920029,1.0,0.0,50,12.5,rule_based
20.53201675415039,813.600830078125,87.6117935180664,5.508986473083496,240.10304260253906,400.0,-0.19509032201612792,-0.9807852804032305,7.446200971777128e-07,0.0028492256957532206,9.190343381396891e-06,0.5513036218010289,1.0,0.0,51,12.75,rule_based
10.009469032287598,399.01202392578125,76.72357177734375,5.759166240692139,235.23843383789062,400.0,-0.2588190451025208,-0.9659258262890683,1.0,0.9999999999999909,1.014685416847455e-06,0.0,1.0,0.0,52,13.0,rule_based
17.130285263061523,739.6900634765625,82.3430404663086,5.998416900634766,230.19432067871094,400.0,-0.32143946530316153,-0.9469301294951057,0.999999966799624,0.7210301644322574,6.768286413043846e-06,7.48850090159241e-05,1.0,0.0,53,13.25,rule_based
19.589757919311523,952.452880859375,85.39302062988281,5.792379379272461,212.53294372558594,400.0,-0.38268343236508967,-0.9238795325112868,0.004355865531261741,7.977806828431318e-09,4.276005181734833e-05,0.020209284260982268,1.0,0.0,54,13.5,rule_based
18.91788673400879,781.2686767578125,88.04029083251953,5.592235565185547,195.15936279296875,400.0,-0.44228869021900147,-0.8968727415326883,0.6805480786691703,0.053153653161329965,0.0002700937927346108,0.7301247336983185,1.0,0.0,55,13.75,rule_based
9.026185989379883,402.4318542480469,75.98796844482422,5.392092227935791,177.7857666015625,400.0,-0.4999999999999997,-0.8660254037844388,1.0,0.9999999999999876,0.0016428858549851727,0.0,1.0,0.0,56,14.0,rule_based
15.91490364074707,752.5796508789062,81.6052017211914,5.195919513702393,160.6844940185547,400.0,-0.555570233019602,-0.8314696123025455,0.9999999999995433,0.4408796466538563,0.0032425211467208316,4.56681714666729e-09,1.0,0.0,57,14.25,rule_based
18.18635368347168,868.7963256835938,84.90727233886719,5.121926784515381,152.43629455566406,400.0,-0.6087614290087207,-0.7933533402912352,0.9994438699714667,1.770683569262524e-05,0.00645205138249312,0.00835928659451101,1.0,0.0,58,14.5,rule_based
18.671831130981445,774.6199340820312,85.71665954589844,5.046872615814209,144.0969696044922,400.0,-0.6593458151000688,-0.7518398074789774,0.9535825494828074,0.09384351569322467,0.012797667758543857,0.03608854784738297,1.0,0.0,59,14.75,rule_based
17.385900497436523,652.0360107421875,85.23657989501953,4.971818923950195,135.7576446533203,400.0,-0.7071067811865471,-0.7071067811865479,0.9999996503754854,0.999879388467147,0.025688446795348353,0.0034840652169653152,1.0,0.0,60,15.0,rule_based
18.59956932067871,977.3546142578125,84.10748291015625,4.894740104675293,127.17105102539062,400.0,-0.7518398074789773,-0.6593458151000691,0.9755912128028783,8.050350364200028e-10,0.11903048916539614,0.0019281583429918293,1.0,0.0,61,15.25,rule_based
18.97378921508789,909.4744873046875,84.56836700439453,4.717325687408447,106.03083038330078,400.0,-0.7933533402912349,-0.6087614290087209,0.5600621162163752,4.1784925865808563e-07,0.40403629863690005,0.00449507276298665,1.0,0.0,62,15.5,rule_based
18.671789169311523,839.5633544921875,85.91191864013672,4.542200088500977,85.18252563476562,400.0,-0.8314696123025452,-0.5555702330196022,0.9535997964205981,0.0002614287354354151,0.7728182020950151,0.050914994309868386,1.0,0.0,63,15.75,rule_based
16.98961639404297,664.2020874023438,85.7396011352539,4.367074012756348,64.33421325683594,400.0,-0.8660254037844385,-0.5000000000000004,0.9999999909120197,0.9996302393690619,0.9452977261210085,9.08715457125231e-05,1.0,0.0,64,16.0,rule_based
19.224716186523438,1029.133544921875,84.28865814208984,4.190608978271484,43.846473693847656,400.0,-0.8968727415326883,-0.44228869021900136,0.11207622823648046,6.833719186937807e-12,0.9928414702486035,0.0026900468806098435,1.0,0.0,65,16.25,rule_based
20.228744506835938,979.6768798828125,86.83070373535156,3.9644858837127686,33.541019439697266,400.0,-0.9238795325112868,-0.3826834323650895,1.2162265527471489e-05,6.500183130590653e-10,0.999094468706584,0.22567741124026242,1.0,0.0,66,16.5,rule_based
18.41564178466797,791.7324829101562,89.74703216552734,3.7393243312835693,23.116863250732422,400.0,-0.9469301294951056,-0.3214394653031618,0.9954230801747767,0.02096515386669279,0.999886079885062,0.978714184958343,1.0,0.0,67,16.75,rule_based
17.059188842773438,652.6170654296875,88.4000244140625,3.514162540435791,12.692707061767578,400.0,-0.9659258262890683,-0.25881904510252063,0.9999999827513052,0.9998727594736446,0.9999850389330233,0.0001724572046042372,1.0,0.0,68,17.0,rule_based
18.439434051513672,1015.2146606445312,86.36204528808594,3.2937421798706055,2.722198486328125,400.0,-0.9807852804032303,-0.19509032201612866,0.9943080774039424,2.4627032827791194e-11,0.9999939722456967,0.10946740789219697,1.0,0.0,69,17.25,rule_based
18.309892654418945,855.663818359375,86.51220703125,3.1950395107269287,2.0488855838775635,400.0,-0.9914448613738104,-0.13052619222005163,0.9982669159573665,5.934995978592294e-05,0.9999999806269987,0.139483486018965,1.0,0.018756710125835352,70,17.5,rule_based
18.249589920043945,726.1658935546875,86.07158660888672,3.0949676036834717,1.3539420366287231,400.0,-0.9978589232386035,-0.06540312923014273,0.9990047644616941,0.8998176069771356,0.9999999999999731,0.06715473775676423,1.0,0.2264581004094327,71,17.75,rule_based
18.671058654785156,988.5098876953125,85.30156707763672,2.9948956966400146,0.6589983105659485,400.0,-1.0,-1.8369701987210297e-16,0.9538961692415338,2.8814063646868036e-10,1.0,0.01712974159014227,0.0,0.0,72,18.0,rule_based
18.680545806884766,944.9910888671875,79.4398193359375,2.8957221508026123,0.0,400.0,-0.9978589232386036,0.06540312923014237,0.01860622504853683,1.5861932622825616e-16,1.0,3.563286650105511e-07,0.0,0.0,73,18.25,rule_based
18.12221336364746,946.5864868164062,79.9966049194336,2.821063995361328,0.0,400.0,-0.9914448613738105,0.13052619222005127,0.0032340121210233685,1.3694259277195407e-24,1.0,9.937684754826642e-07,0.0,0.0,74,18.5,rule_based
17.13126564025879,955.15478515625,82.71136474609375,2.7460100650787354,0.0,400.0,-0.9807852804032304,0.1950903220161283,0.028984308524872205,6.220256042214669e-33,1.0,0.00014757973216908586,0.0,0.0,75,18.75,rule_based
16.220090866088867,960.2257690429688,84.67407989501953,2.6709561347961426,0.0,400.0,-0.9659258262890684,0.2588190451025203,0.11638605641744501,3.899143604858748e-41,1.0,0.005456184220225796,0.0,0.0,76,19.0,rule_based
15.4464693069458,948.4838256835938,85.6607666015625,2.598156690597534,0.0,400.0,-0.9469301294951057,0.3214394653031615,0.9939293951072289,1.1498626456407313e-40,1.0,0.03267278209584582,0.0,0.0,77,19.25,rule_based
15.061984062194824,893.9540405273438,83.79360961914062,2.5736160278320312,0.0,400.0,-0.923879532511287,0.38268343236508917,0.9998230459076406,1.7451624762527748e-38,1.0,0.001082466435476728,0.0,0.0,78,19.5,rule_based
15.361591339111328,879.9020385742188,81.11040496826172,2.548598051071167,0.0,400.0,-0.8968727415326884,0.442288690219001,0.9972128887962213,6.366762305531196e-38,1.0,7.732427130014524e-06,0.0,0.0,79,19.75,rule_based
15.684002876281738,879.8814086914062,79.28498840332031,2.5235800743103027,0.0,400.0,-0.8660254037844386,0.5000000000000001,0.9483601904542792,6.378867344308089e-38,1.0,2.6791114868554305e-07,0.0,0.0,80,20.0,rule_based
15.94627857208252,880.201416015625,78.03038024902344,2.493208169937134,0.0,400.0,-0.8314696123025455,0.5555702330196018,0.6212347977442484,6.193612192373242e-38,1.0,2.7943355922534968e-08,0.0,0.0,81,20.25,rule_based
15.950103759765625,879.5320434570312,78.04420471191406,2.208986282348633,0.0,400.0,-0.7933533402912357,0.6087614290087199,0.6129104774263866,6.587450967574299e-38,1.0,2.8190552037998037e-08,0.0,0.0,82,20.5,rule_based
15.766005516052246,878.1384887695312,78.56696319580078,1.9337886571884155,0.0,400.0,-0.7518398074789772,0.6593458151000691,0.8961505466619805,7.489629229597926e-38,1.0,7.137968853847638e-08,0.0,0.0,83,20.75,rule_based
15.729305267333984,877.0662231445312,78.12230682373047,1.6585909128189087,0.0,400.0,-0.7071067811865477,0.7071067811865474,0.9236630819387537,8.267058410393048e-38,1.0,3.146624490830026e-08,0.0,0.0,84,21.0,rule_based
15.827774047851562,876.3116455078125,77.1961898803711,1.3814704418182373,0.0,400.0,-0.6593458151000687,0.7518398074789775,0.8300887286072204,8.862032827531816e-38,1.0,2.127033887013415e-08,0.0,0.0,85,21.25,rule_based
15.873037338256836,875.7131958007812,76.65237426757812,1.0551401376724243,0.0,400.0,-0.608761429008721,0.7933533402912349,0.7630317676953605,9.364216733438686e-38,1.0,2.3606786217322938e-08,0.0,0.0,86,21.5,rule_based
15.809062004089355,875.19189453125,76.55339050292969,0.7299065589904785,0.0,400.0,-0.555570233019603,0.8314696123025447,0.8530346955900938,9.824791907753773e-38,1.0,2.037333009784856e-08,0.0,0.0,87,21.75,rule_based
15.750950813293457,875.093994140625,76.29370880126953,0.40467289090156555,0.0,400.0,-0.5000000000000004,0.8660254037844384,0.9083646661926716,9.913794062441882e-38,1.0,1.7821763480219843e-08,0.0,0.0,88,22.0,rule_based
15.759881019592285,875.5820922851562,75.7403564453125,0.10489039123058319,0.0,400.0,-0.4422886902190014,0.8968727415326883,0.9012844380766991,9.477995255544454e-38,1.0,1.8192020196661504e-08,0.0,0.0,89,22.25,rule_based
15.868464469909668,876.4083251953125,75.187744140625,0.3393961191177368,0.0,400.0,-0.38268343236508956,0.9238795325112868,0.7705626814045062,8.783486166054832e-38,1.0,2.335952521426677e-08,0.0,0.0,90,22.5,rule_based
15.912209510803223,876.986328125,75.24832916259766,0.5645578503608704,0.0,400.0,-0.32143946530316186,0.9469301294951056,0.6918077570352823,8.328137531766173e-38,1.0,2.5835035213976772e-08,0.0,0.0,91,22.75,rule_based
15.846949577331543,877.1885375976562,75.84097290039062,0.7897196412086487,0.0,400.0,-0.25881904510252157,0.9659258262890681,0.8037096501501008,8.174466197038016e-38,1.0,2.2230535886707772e-08,0.0,0.0,92,23.0,rule_based
15.822026252746582,877.4575805664062,76.16545104980469,0.9976357221603394,0.0,399.9999694824219,-0.19509032201612872,0.9807852804032303,0.8374260664070101,7.974369250845291e-38,1.0,2.0990660314029223e-08,0.0,0.0,93,23.25,rule_based
15.8255033493042,877.3685302734375,76.1629867553711,0.8933141827583313,0.0,400.0,-0.13052619222005168,0.9914448613738104,0.8330183563100022,8.040036720102068e-38,1.0,2.115940887935985e-08,0.0,0.0,94,23.5,rule_based
15.83114242553711,876.7899169921875,76.05357360839844,0.7932422757148743,0.0,400.0,-0.0654031292301428,0.9978589232386035,0.8256689485189483,8.480146932872608e-38,1.0,2.1435923085180296e-08,0.0,0.0,95,23.75,rule_based
15.821041107177734,875.6838989257812,75.95832061767578,0.6931703686714172,0.0,400.0,0.0,1.0,0.9999999999998077,9.389447399738348e-06,1.0,5.843265378522708e-10,0.0,0.0,96,24.0,rule_based
15.921207427978516,874.4796142578125,75.35301971435547,0.5909495949745178,0.0,400.0,0.06540312923014306,0.9978589232386035,0.9999999999995159,1.0490891190046435e-05,1.0,1.9160785005599675e-10,1.0,1.0,97,24.25,rule_based
16.516971588134766,834.3014526367188,84.03291320800781,0.43953990936279297,0.0,400.0,0.13052619222005157,0.9914448613738104,0.9999999998830802,0.00042438197218967993,1.0,1.169196298111963e-06,1.0,1.0,98,24.5,rule_based
17.322031021118164,798.2713623046875,84.90777587890625,0.2894320487976074,0.0,400.0,0.19509032201612825,0.9807852804032304,0.9999998058560048,0.011589931174335032,1.0,0.0019376784424999238,1.0,1.0,99,24.75,rule_based
17.859195709228516,766.33154296875,85.20342254638672,0.13932423293590546,0.0,400.0,0.25881904510252074,0.9659258262890683,0.9999726618307734,0.18180143504773763,1.0,0.014337394097450475,1.0,1.0,100,25.0,rule_based
18.105587005615234,788.1312866210938,85.2851333618164,0.004841497167944908,0.0,400.0,0.3214394653031616,0.9469301294951057,0.9997356171015873,0.02897212771158588,1.0,0.016627591991611488,1.0,1.0,101,25.25,rule_based
18.485488891601562,744.149169921875,85.27530670166016,0.18770667910575867,0.0,400.0,0.3826834323650898,0.9238795325112867,0.991326947360024,0.6315529782559315,1.0,0.016334088961669803,1.0,1.0,102,25.5,rule_based
18.98382568359375,943.8040771484375,85.17350006103516,0.3628324866294861,0.0,400.0,0.44228869021900125,0.8968727415326884,0.5371746410875231,1.7694437478725174e-08,1.0,0.013578861471937025,1.0,1.0,103,25.75,rule_based
19.28616714477539,879.4542236328125,86.31359100341797,0.5379583239555359,0.0,400.0,0.49999999999999994,0.8660254037844387,0.0668761057409533,6.634812684780152e-06,1.0,0.10106530408227922,1.0,1.0,104,26.0,rule_based
18.230735778808594,765.703125,88.42922973632812,0.7143534421920776,0.0,400.0,0.5555702330196022,0.8314696123025452,0.9991632753770081,0.19057021550059378,1.0,0.8470564761228644,1.0,1.0,105,26.25,rule_based
15.874824523925781,694.0736694335938,87.75333404541016,0.9150970578193665,0.0,400.0,0.6087614290087207,0.7933533402912352,0.9999999999996843,0.9942397746225874,1.0,3.1571625314086305e-09,1.0,1.0,106,26.5,rule_based
17.769765853881836,1050.4046630859375,85.36600494384766,1.1152408123016357,0.0,400.0,0.6593458151000688,0.7518398074789774,0.9999880034936054,9.634168238019758e-13,1.0,0.019247187518664548,1.0,1.0,107,26.75,rule_based
18.65498161315918,977.7003784179688,85.8660888671875,1.3153846263885498,0.0,400.0,0.7071067811865476,0.7071067811865476,0.9599877441557949,7.798058548191384e-10,1.0,0.04698594631429673,1.0,1.0,108,27.0,rule_based
18.911630630493164,879.135986328125,86.20499420166016,1.4856191873550415,0.0,400.0,0.7518398074789774,0.6593458151000688,0.6929412702996044,6.8321551363397994e-06,1.0,0.08428590009563795,1.0,1.0,109,27.25,rule_based
18.51384735107422,769.1897583007812,86.7682876586914,1.014737606048584,0.0,400.0,0.7933533402912352,0.6087614290087207,0.9887672696818108,0.14586015086373394,1.0,0.20622027784569555,1.0,1.0,110,27.5,rule_based
17.473173141479492,708.78173828125,86.42334747314453,0.5644140839576721,0.0,400.0,0.8314696123025451,0.5555702330196024,0.9999992189276824,0.9780403042378395,1.0,0.007750194604921767,1.0,1.0,111,27.75,rule_based
18.62297821044922,1049.8648681640625,85.01807403564453,0.11409058421850204,0.0,400.0,0.8660254037844386,0.5000000000000001,0.9698951182998243,1.0125255070804259e-12,1.0,0.010232734955547275,1.0,1.0,112,28.0,rule_based
19.159923553466797,982.1600952148438,85.38343811035156,-0.2931599020957947,0.0,400.0,0.8968727415326884,0.44228869021900125,0.18649511062447063,5.171258672770262e-10,1.0,0.019862590986735415,1.0,1.0,113,28.25,rule_based
18.982385635375977,906.462158203125,87.2782211303711,-0.08375269919633865,0.0,400.0,0.9238795325112867,0.38268343236508984,0.5404698349890343,5.514607994463119e-07,1.0,0.39926286085931345,1.0,0.9913455773025466,114,28.5,rule_based
16.448970794677734,733.0587768554688,88.22750854492188,0.11639108508825302,0.0,400.0,0.9469301294951056,0.3214394653031617,0.9999999999375,0.8264025693082663,1.0,6.249990627260615e-07,1.0,0.8858881552474692,115,28.75,rule_based
17.93637466430664,1019.7228393554688,86.01238250732422,0.3165348768234253,0.0,400.0,0.9659258262890683,0.25881904510252074,0.9999443487720077,1.625866436586422e-11,1.0,0.06063690953455276,1.0,0.3374340541086348,116,29.0,rule_based
18.4002742767334,905.2385864257812,86.02936553955078,0.5117766261100769,0.07605629414319992,400.0,0.9807852804032304,0.19509032201612833,0.9960246918726591,6.172413708493997e-07,1.0,0.06244328025651488,1.0,0.032197370275294235,117,29.25,rule_based
18.870254516601562,800.45263671875,85.84078216552734,0.6355140209197998,2.2585670948028564,400.0,0.9914448613738104,0.1305261922200517,0.7676355508763048,0.009500527264287208,0.9999999999999989,0.044942793657850665,1.0,0.0,118,29.5,rule_based
19.31389617919922,725.5338745117188,86.26239776611328,0.7606039047241211,4.343398094177246,400.0,0.9978589232386035,0.06540312923014327,0.05259607736772838,0.9049446850359841,0.9999999999999964,0.09281486102237976,1.0,0.0,119,29.75,rule_based
