steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,steps_expected,season_fraction,truncated,solver_aborted,stop_reason,block,condition,method,draw,seed,test_year,xi_uboil,n_draws_declared,secs,regen_id,config_hash,git_sha,image
5760,-3.6218725240506395,4.357453037666421,7.979325561717061,6.608477643493836,0.008328684636616897,1.3625192335866076,177021.52965519836,73.42752937215373,4.541730778622026,0.027762282122056326,69.53125,1755,2908.599433898926,84.40972222222223,898,78654.14876556396,51.94444444444445,2768,11484.264434814453,5421,2259.3085963047156,156.61140624442592,6.169396039731186,489.526149660303,0,5760,1.0,False,False,complete,draws,sindy_mpc_conf_dagger/d0,sindy_mpc_conf_dagger,0,0,2021,0.0,6,159.5,regen-v2,637c6b535a9e,c791148,local
5760,-1.7937030175595319,5.884144021134987,7.677847038694519,5.872271681842603,0.0202165536001088,1.7853588032518062,239043.35085860884,65.24746313158448,5.951196010839354,0.06738851200036268,76.61458333333333,1347,3287.065420150757,73.38541666666667,1533,164510.49266052246,53.36805555555556,2686,10564.0034866333,5566,2007.6142499146952,205.2136557050061,14.97522486471414,514.348627298956,0,5760,1.0,False,False,complete,draws,sindy_mpc_conf_dagger/d0,sindy_mpc_conf_dagger,0,0,2022,0.0,6,234.5,regen-v2,637c6b535a9e,c791148,local
5760,-1.705588535366784,4.492089906855615,6.197678442222399,5.3422659899605005,0.006621334179808164,0.8487911180820897,182491.15246600937,59.35851099956112,2.8293037269402994,0.02207111393269388,75.50347222222223,1411,2888.4532375335693,83.80208333333333,933,78615.54852294922,46.33680555555556,3091,14101.917556762695,5435,1826.4157222015804,97.56219751948294,4.90469196133694,650.646819640684,0,5760,1.0,False,False,complete,draws,sindy_mpc_conf_dagger/d0,sindy_mpc_conf_dagger,0,0,2023,0.0,6,301.6,regen-v2,637c6b535a9e,c791148,local
5760,8.380378257953108,16.50190928281652,8.121531024863414,5.024486002581124,2.9360730099968775,0.16097201228541214,670390.0646144212,55.827622250901385,0.5365733742847072,9.786910033322926,65.88541666666666,1965,1671.9090766906738,100.0,0,0.0,66.09375,1953,4039.74267578125,3918,1717.7729926115296,18.502530184051494,2174.8688955525704,1379.8288022906331,0,5760,1.0,False,False,complete,draws,sindy_mpc_conf_dagger/d1,sindy_mpc_conf_dagger,1,0,2020,0.06328547633291404,6,100.7,regen-v2,637c6b535a9e,c791148,local
5760,-2.2697817337534905,7.8206774444616745,10.090459178215164,7.05667845840395,2.3042501477522577,0.7295305720589566,317715.0211812555,78.40753842671056,2.431768573529855,7.6808338258408595,71.71875,1629,1074.5810194015503,100.0,0,0.0,57.37847222222222,2455,4465.015266418457,4084,2412.5396421520722,83.85408867626042,1706.8519606973707,1272.8494128979241,0,5760,1.0,False,False,complete,draws,sindy_mpc_conf_dagger/d1,sindy_mpc_conf_dagger,1,0,2021,0.06328547633291404,6,166.6,regen-v2,637c6b535a9e,c791148,local
5760,5.466260290635345,15.251612958582106,9.78535266794676,5.980734550432057,2.704759923001297,1.0998581945134076,619596.7764423981,66.45260611591175,3.6661939817113587,9.015866410004323,77.44791666666667,1299,861.6795167922974,100.0,0,0.0,62.27430555555556,2173,3526.815788269043,3472,2044.6955729662827,126.42048251634455,2003.5258700147492,1276.0484055611937,0,5760,1.0,False,False,complete,draws,sindy_mpc_conf_dagger/d1,sindy_mpc_conf_dagger,1,0,2022,0.06328547633291404,6,245.3,regen-v2,637c6b535a9e,c791148,local
5760,3.9885123978173542,12.817490620838587,8.828978223021231,5.5265146209307865,3.18543260314706,0.11703099894338591,520710.5564715676,61.40571801034208,0.39010332981128637,10.618108677156867,73.92361111111111,1502,977.9217977523804,100.0,0,0.0,54.28819444444445,2633,4271.800998687744,4135,1889.4067091218778,13.451838921763157,2359.579706474893,1637.2498769293006,0,5760,1.0,False,False,complete,draws,sindy_mpc_conf_dagger/d1,sindy_mpc_conf_dagger,1,0,2023,0.06328547633291404,6,323.4,regen-v2,637c6b535a9e,c791148,local
5760,1.6751110480978744,7.77241839971107,6.097307351613195,5.702604004678383,0.002241737403131506,0.39246160953168074,315754.4974882622,63.362266718648705,1.3082053651056025,0.007472458010438355,71.64930555555556,1633,2262.802575111389,87.29166666666667,732,60904.373596191406,63.35069444444444,2111,9109.289287567139,4476,1949.6082069631539,45.11052991424975,1.660546240049247,607.0655227701927,0,5760,1.0,False,False,complete,draws,sindy_mpc_conf_dagger/d2,sindy_mpc_conf_dagger,2,0,2020,0.05982543598579328,6,94.0,regen-v2,637c6b535a9e,c791148,local
5760,-1.5929954739609156,6.210778602453292,7.803774076414208,6.854840618428004,0.0014655070565129074,0.9474679509296907,252312.880724665,76.16489576031115,3.158226503098969,0.0048850235217096916,73.69791666666666,1515,2033.360185623169,75.27777777777777,1424,135122.71144104004,49.322916666666664,2919,11069.56241607666,5858,2343.5352533459018,108.90436217304645,1.085560791880996,472.0873647186088,0,5760,1.0,False,False,complete,draws,sindy_mpc_conf_dagger/d2,sindy_mpc_conf_dagger,2,0,2021,0.05982543598579328,6,168.8,regen-v2,637c6b535a9e,c791148,local
5760,-1.1307232463288612,6.8301968093203005,7.9609200556491615,6.36207621945849,0.02179018235069101,1.5770536538399806,277476.7453786372,70.689735771761,5.256845512799936,0.07263394116897004,79.07986111111111,1205,2472.6432695388794,74.94791666666667,1443,162400.59030914307,57.673611111111114,2438,8832.380741119385,5086,2175.0687925526504,181.27053483759295,16.140875789015457,533.0006083697542,0,5760,1.0,False,False,complete,draws,sindy_mpc_conf_dagger/d2,sindy_mpc_conf_dagger,2,0,2022,0.05982543598579328,6,243.1,regen-v2,637c6b535a9e,c791148,local
5760,-1.1470116481135637,5.365094378410751,6.5121060265243145,5.804227542360813,0.009035733746355294,0.6988427504171455,217956.95912293677,64.49141713734237,2.3294758347238185,0.030119112487850982,79.86111111111111,1160,2129.6168813705444,84.86111111111111,872,84338.08297729492,50.06944444444444,2876,11934.61198425293,4908,1984.3512979243574,80.3267529528749,6.6931361109677905,634.4199911921261,0,5760,1.0,False,False,complete,draws,sindy_mpc_conf_dagger/d2,sindy_mpc_conf_dagger,2,0,2023,0.05982543598579328,6,313.5,regen-v2,637c6b535a9e,c791148,local
5760,5.442754977123213,13.51807092870168,8.075315951578467,5.02789542446399,2.797504599360362,0.24991592775411547,549171.6314785058,55.86550471626656,0.8330530925137183,9.325015331201207,62.864583333333336,2139,1879.2198238372803,100.0,0,0.0,63.05555555555556,2128,4462.485404968262,4267,1718.938607887074,28.72596864986056,2072.2256276810604,1301.153035187871,0,5760,1.0,False,False,complete,draws,sindy_mpc_conf_dagger/d3,sindy_mpc_conf_dagger,3,0,2020,0.0619545091150067,6,91.0,regen-v2,637c6b535a9e,c791148,local
5760,2.9135909832029587,12.782262639339962,9.868671656137003,6.73576359361322,2.3574725204822,0.7754355420415826,519279.41972318594,74.84181770681356,2.584785140138609,7.858241734940667,71.57986111111111,1637,1207.2961568832397,100.0,0,0.0,52.89930555555556,2713,5501.210357666016,4350,2302.8251599987752,89.13052201536084,1746.2759410777223,1202.2910224518998,0,5760,1.0,False,False,complete,draws,sindy_mpc_conf_dagger/d3,sindy_mpc_conf_dagger,3,0,2021,0.0619545091150067,6,164.7,regen-v2,637c6b535a9e,c791148,local
5760,5.807077182657411,15.472320741835432,9.665243559178023,5.87057309592636,2.607553922103885,1.1871165411477775,628563.0301370645,65.22858995473733,3.9570551371592586,8.691846407012951,78.48958333333333,1239,906.3420181274414,100.0,0,0.0,58.958333333333336,2364,4181.015579223633,3603,2007.0335377118859,136.45017698614706,1931.5214245086981,1190.6630619853197,0,5760,1.0,False,False,complete,draws,sindy_mpc_conf_dagger/d3,sindy_mpc_conf_dagger,3,0,2022,0.0619545091150067,6,240.8,regen-v2,637c6b535a9e,c791148,local
5760,4.504757135867791,13.026116514640762,8.52135937877297,5.332160895550455,3.0465742966062823,0.14262418661623408,529185.983407281,59.24623217278284,0.47541395538744696,10.155247655354275,75.95486111111111,1385,977.6855506896973,100.0,0,0.0,48.888888888888886,2944,5461.083160400391,4329,1822.960990609834,16.393584591908464,2256.721702780164,1536.6003284695914,0,5760,1.0,False,False,complete,draws,sindy_mpc_conf_dagger/d3,sindy_mpc_conf_dagger,3,0,2023,0.0619545091150067,6,316.9,regen-v2,637c6b535a9e,c791148,local
5760,1.2070991311347175,7.928841037365007,6.72174190623029,6.3997084095713985,0.0027128718781547303,0.31932062478073686,322109.16714295343,71.10787121745999,1.0644020826024563,0.009042906260515769,80.86805555555556,1102,1655.7611474990845,89.40972222222221,610,47996.48565673828,69.375,1764,7955.995887756348,3476,2187.9344995036245,36.70352010140326,2.009534711151202,511.2063066113518,0,5760,1.0,False,False,complete,draws,sindy_mpc_conf_dagger/d4,sindy_mpc_conf_dagger,4,0,2020,0.06890543832672527,6,91.7,regen-v2,637c6b535a9e,c791148,local
5760,-3.402856111550502,4.582525540812665,7.985381652363168,7.42459400202392,0.004087255838565751,0.5567003945006818,186165.10009551453,82.49548891137688,1.8556679816689392,0.013624186128552505,81.18055555555556,1084,1273.6265115737915,88.40277777777777,668,49668.5334777832,61.63194444444444,2210,9375.140235900879,3962,2538.322735665288,63.98855116636247,3.0275969390580233,415.28252885870467,0,5760,1.0,False,False,complete,draws,sindy_mpc_conf_dagger/d4,sindy_mpc_conf_dagger,4,0,2021,0.06890543832672527,6,157.1,regen-v2,637c6b535a9e,c791148,local
5760,1.3388324000489138,8.582878688633322,7.244046288584408,6.850216200541439,0.0037746688254943275,0.3900554192174738,348679.4467257287,76.11351333934932,1.3001847307249126,0.012582229418314425,86.49305555555556,778,1149.8270235061646,78.52430555555556,1237,116668.780128479,64.6875,2034,7968.6643714904785,4049,2341.9542567677363,44.83395615554619,2.7960510095176216,482.0840884709023,0,5760,1.0,False,False,complete,draws,sindy_mpc_conf_dagger/d4,sindy_mpc_conf_dagger,4,0,2022,0.06890543832672527,6,233.3,regen-v2,637c6b535a9e,c791148,local
5760,-1.862385275043303,5.083157894865825,6.9455431699091275,6.422033999860325,0.012740124356498801,0.5107690456923035,206503.28947892413,71.35593333178139,1.702563485641012,0.04246708118832934,87.79513888888889,703,1551.877950668335,88.87152777777779,641,55885.94076538086,61.80555555555556,2200,10427.377403259277,3544,2195.567178788625,58.70908568620449,9.437129177324827,497.5819897442434,0,5760,1.0,False,False,complete,draws,sindy_mpc_conf_dagger/d4,sindy_mpc_conf_dagger,4,0,2023,0.06890543832672527,6,300.7,regen-v2,637c6b535a9e,c791148,local
5760,-5.093373947534688,4.30659920320217,9.399973150736859,5.174766373094741,0.12596981662075107,4.099236961021366,174955.59263008818,57.49740414549712,13.664123203404554,0.41989938873583693,58.83680555555556,2371,9331.23423576355,77.04861111111111,1322,376353.2815322876,59.791666666666664,2316,14250.879615783691,6009,1769.1508969578924,471.1766622301904,93.31097540670609,393.70465101554714,0,5760,1.0,False,False,complete,draws,sindy_mpc_conf_dagger/d5,sindy_mpc_conf_dagger,5,0,2020,0.02844250235551036,6,98.3,regen-v2,637c6b535a9e,c791148,local
5760,-6.334469444953805,3.775081218004181,10.109550662957986,6.867556386120519,0.08968709696007392,3.1523071798773934,153362.67448141985,76.30618206800577,10.507690599591312,0.29895698986691305,64.73958333333333,2031,6158.539176940918,80.15625,1143,259455.23036193848,54.826388888888886,2602,12279.664848327637,5776,2347.8825247695486,362.33415846684323,66.43488654342684,378.31609255755166,0,5760,1.0,False,False,complete,draws,sindy_mpc_conf_dagger/d5,sindy_mpc_conf_dagger,5,0,2021,0.02844250235551036,6,168.6,regen-v2,637c6b535a9e,c791148,local
5760,-6.569337975167521,3.752698330486951,10.322036305654471,6.099517957437831,0.1277199139990605,4.094798434217582,152453.3696760324,67.77242174930923,13.649328114058607,0.425733046663535,67.96875,1845,8312.69536781311,68.03819444444444,1841,587370.8897018433,55.06944444444445,2588,11635.734226226807,6274,2085.3052843806663,470.66648660007684,94.60734351256795,329.6612074469992,0,5760,1.0,False,False,complete,draws,sindy_mpc_conf_dagger/d5,sindy_mpc_conf_dagger,5,0,2022,0.02844250235551036,6,246.2,regen-v2,637c6b535a9e,c791148,local
5760,-4.435558256758975,3.46122244830851,7.896780705067486,5.459178854127361,0.07867457411390098,2.358927276826223,140612.16196253322,60.65754282363735,7.863090922754076,0.26224858037966997,66.80555555555556,1912,6015.888768196106,75.74652777777777,1397,278358.0577850342,51.94444444444445,2768,15299.037971496582,6077,1866.3859341222883,271.14106627163335,58.27746225025116,449.84815197289583,0,5760,1.0,False,False,complete,draws,sindy_mpc_conf_dagger/d5,sindy_mpc_conf_dagger,5,0,2023,0.02844250235551036,6,311.8,regen-v2,637c6b535a9e,c791148,local
5760,9.149700759904785,16.380106136424654,7.230405376519871,4.709194358375644,2.2790381251927885,0.2421728929514379,665441.8117922517,52.32438175972938,0.807242976504793,7.596793750642629,65.10416666666666,2010,1821.9320831298828,100.0,0,0.0,65.12152777777777,2009,4064.3632736206055,4019,1609.9809771201208,27.83596472615998,1688.1763894354422,1306.3833353466512,0,5760,1.0,False,False,complete,draws,sindy_mpc_raw_ens/d0,sindy_mpc_raw_ens,0,0,2020,0.0676580951160888,6,61.5,regen-v2,637c6b535a9e,c791148,local
