steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,steps_expected,season_fraction,truncated,solver_aborted,stop_reason,block,condition,factor,value,seed,test_year,regen_id,config_hash,git_sha,image,nonzero,xi_uboil,rep
5760,3.157667910559962,12.451432060687505,9.293764150127544,4.349193514271855,4.3459908938371345,0.5985797420185525,505839.4274654299,48.32437238079839,1.9952658067285083,14.486636312790448,61.12847222222222,2239,3039.4856872558594,76.63194444444444,1346,455533.0118408203,53.94097222222223,2653,5941.848445892334,6238,1486.9037649174454,68.80226923481959,3219.252513559948,1357.83647450524,0,5760,1.0,False,False,complete,design,coef_perturb=0.15,coef_perturb,0.15,0,2020,regen-v2,637c6b535a9e,86e95e8,local,,,2.0
5760,-1.0374549322569542,10.106698738050815,11.14415367030777,3.7738588753729725,4.608989933753303,2.761304861181493,410584.6362333143,41.93176528192192,9.204349537271645,15.363299779177678,75.64236111111111,1403,1418.9417905807495,32.361111111111114,3896,9643821.311401367,22.46527777777778,4466,15542.968746185303,9765,1290.2081622385758,317.39136328791284,3414.0666168360485,693.4462824502432,0,5760,1.0,False,False,complete,design,coef_perturb=0.15,coef_perturb,0.15,0,2020,regen-v2,637c6b535a9e,86e95e8,local,,,3.0
5760,-4.463746213142536,1.8840736295588083,6.347819842701345,2.3843211768533648,2.262702749033759,1.7007959168142204,76540.4912008266,26.492457520592943,5.669319722714068,7.542342496779197,49.201388888888886,2926,8364.698299407959,86.12847222222221,799,419545.5634765625,48.78472222222222,2950,12474.539890289307,6675,815.1525390032796,195.49378361958125,1676.076109829381,1170.3971560642003,0,5760,1.0,False,False,complete,design,coef_perturb=0.2,coef_perturb,0.2,0,2020,regen-v2,637c6b535a9e,86e95e8,local,,,0.0
3200,-39.8440398503126,-0.5432035845532981,39.3008362657593,9.16290913406373,3.4105962283911055,26.72733090330446,-22067.645622477736,101.810101489597,89.09110301101487,11.36865409463702,26.468750000000004,2353,20236.928950309753,3.375,3092,64326477.34265137,76.875,740,3378.4067344665527,6185,3132.6185072424587,3072.107000399165,2526.3675767240593,39.03901661087433,0,5760,0.5556,True,False,env_terminated,design,coef_perturb=0.2,coef_perturb,0.2,0,2020,regen-v2,637c6b535a9e,86e95e8,local,,,1.0
5760,5.911754421668889,13.07304589003579,7.161291468366901,4.483193195722071,1.9511194210685159,0.7269788515763134,531092.489282704,49.81325773024524,2.4232628385877115,6.50373140356172,58.66319444444444,2381,3016.4703407287598,100.0,0,0.0,55.295138888888886,2575,7378.270782470703,4956,1532.7156224741316,83.5607874845112,1445.273644950136,1555.1109037120737,0,5760,1.0,False,False,complete,design,coef_perturb=0.2,coef_perturb,0.2,0,2020,regen-v2,637c6b535a9e,86e95e8,local,,,2.0
5760,-5.335268526686741,10.956890115460318,16.292158642147058,6.929926021322661,2.9161030346496846,6.446129586174711,445123.6609405754,76.99917801469624,21.487098620582373,9.720343448832283,81.68402777777779,1055,644.3189735412598,97.22222222222221,160,37076.69860839844,80.08680555555556,1147,3538.3721199035645,2362,2369.205478368949,740.9344352312568,2160.076322374751,2044.9663129227101,0,5760,1.0,False,False,complete,design,coef_perturb=0.2,coef_perturb,0.2,0,2020,regen-v2,637c6b535a9e,86e95e8,local,,,3.0
5760,5.8392852590367585,14.587769597942593,8.748484338905836,4.853129908808141,3.8505865832271158,0.04476784687057953,592628.1399164179,53.92366565342379,0.1492261562352651,12.835288610757052,53.767361111111114,2663,3272.4634408950806,97.10069444444444,167,29623.348876953125,73.47222222222223,1528,3080.3809394836426,4358,1659.189711861094,5.145729525672292,2852.286356714601,1479.8481838038365,0,5760,1.0,False,False,complete,design,mpc_horizon=8,mpc_horizon,8.0,1,2020,regen-v2,637c6b535a9e,86e95e8,local,,,
5760,4.517530198977366,14.615334036054579,10.097803837077215,4.8327949509245745,4.817836888862445,0.447171997290196,593747.9452147173,53.69772167693972,1.4905733243006534,16.05945629620815,56.18055555555556,2524,2641.5145120620728,76.96180555555556,1327,945953.2825927734,70.05208333333334,1725,3228.120132446289,5576,1652.237589901,51.399080172858966,3568.7680660773226,1426.1234746613745,0,5760,1.0,False,False,complete,design,mpc_horizon=12,mpc_horizon,12.0,1,2020,regen-v2,637c6b535a9e,86e95e8,local,,,
5760,3.221003745113683,15.080772319295473,11.859768574181789,4.948031209040995,5.789348782310368,1.122388582830427,612656.3754713786,54.97812454489994,3.7412952761014235,19.297829274367896,62.03125000000001,2187,1931.4894437789917,56.70138888888889,2494,2849477.0723876953,62.60416666666667,2154,4035.1046562194824,6835,1691.6346008187018,129.01018174704058,4288.406505967995,1372.0955231142661,0,5760,1.0,False,False,complete,design,mpc_horizon=20,mpc_horizon,20.0,1,2020,regen-v2,637c6b535a9e,86e95e8,local,,,
5760,-0.8288667650468147,13.755367953475398,14.584234718522213,5.4257111596576975,5.750743842529172,3.4077797163353445,558811.8231099381,60.285679551752196,11.359265721117815,19.169146141763907,63.22916666666667,2118,3889.9957370758057,50.520833333333336,2850,7082545.364135742,59.791666666666664,2316,5505.868450164795,7284,1854.9439854267482,391.6988177517144,4259.810254799919,1241.760171516188,0,5760,1.0,False,False,complete,design,mpc_horizon=30,mpc_horizon,30.0,1,2020,regen-v2,637c6b535a9e,86e95e8,local,,,
