block,condition,seed,draw,test_year,threshold,r_dist_err,r_std_err,auc_dist,auc_std,n_steps,regen_id,config_hash,git_sha,image,steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,steps_expected,season_fraction,truncated,solver_aborted,stop_reason,guard_activations,secs
signal,mahalanobis,18,0,2021,2.8595478900837885,0.2572389764118773,0.17040744883076833,0.6412590841854782,0.6141924319891955,5759.0,regen-v2,637c6b535a9e,f8f1aef,local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
guard,plain,18,0,2021,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5760.0,-6.58393398556854,7.839962749965893,14.42389673553443,5.402785397232236,5.071222271842189,3.9498890664600066,318498.4867173644,60.03094885813596,13.166296888200023,16.904074239473964,53.85416666666667,2658.0,4223.791441917419,50.12152777777777,2873.0,5621963.095703125,32.1875,3906.0,10335.541679382324,9437.0,1847.1061173685612,454.0102375274201,3756.4609407681573,1258.5473717178515,0.0,5760.0,1.0,False,False,complete,-1.0,95.3
guard,guarded,18,0,2021,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5760.0,-6.218569709275577,8.710255509087611,14.928825218363187,5.090141731191013,4.675464137952773,5.163219349219403,353854.1300566842,56.55713034656681,17.21073116406468,15.584880459842577,49.114583333333336,2931.0,7095.330019950867,51.37152777777778,2801.0,5024831.669006348,33.645833333333336,3822.0,16756.970390319824,9554.0,1740.2193953042843,593.4734885796968,3463.3067695228788,1193.1813983871498,0.0,5760.0,1.0,False,False,complete,-1.0,92.4
signal,mahalanobis,18,0,2022,2.8595478900837885,0.28543814650469174,0.2472610531117522,0.693429340311274,0.6404494796021181,5759.0,regen-v2,637c6b535a9e,f8f1aef,local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
guard,plain,18,0,2022,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5760.0,-7.4552794989833355,8.960644277058291,16.415923776041627,3.9245664900839485,4.962151527410143,7.529205758547536,364026.17375549313,43.606294334266096,25.097352528491786,16.540505091367145,53.85416666666667,2658.0,5412.348343849182,58.00347222222222,2419.0,8551849.538208008,43.125,3276.0,11576.1919631958,8353.0,1341.7321334521898,865.4259493996865,3675.6677973897577,1258.1727963241865,0.0,5760.0,1.0,False,False,complete,-1.0,99.0
guard,guarded,18,0,2022,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5027.0,-6.305351223059078,8.567721872941306,14.873073096000383,3.789481059122963,4.255790991226024,6.827801045651396,348063.70108824054,42.105345101366254,22.759336818837987,14.185969970753414,49.91048338969564,2518.0,7478.817129611969,50.90511239307738,2468.0,7626384.893066406,38.37278695046747,3098.0,14185.591121673584,8084.0,1295.5490794050554,784.8047178257198,3152.4377705445713,932.1901225295029,0.0,5760.0,0.8727,True,False,env_terminated,-1.0,80.3
signal,mahalanobis,18,0,2023,2.8595478900837885,0.16170079785865576,0.131589771416015,0.6007187292323194,0.5901052720432183,5759.0,regen-v2,637c6b535a9e,f8f1aef,local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
guard,plain,18,0,2023,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5760.0,2.104908483299616,13.055872445722269,10.950963962422652,4.744061373804072,5.517161681520644,0.6897409070979361,530394.8181074671,52.711793042267466,2.2991363569931207,18.39053893840215,57.65625,2439.0,2725.3689575195312,70.95486111111111,1673.0,1557226.616821289,45.22569444444444,3155.0,6358.21598815918,7267.0,1621.9013243110307,79.28056403630093,4086.7864309869337,1667.3348286072733,0.0,5760.0,1.0,False,False,complete,-1.0,99.4
guard,guarded,18,0,2023,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5760.0,0.18007276665656236,11.452977407109714,11.272904640453152,4.705723465600558,5.294771156710159,1.2724100181424352,465277.20716383215,52.28581628445065,4.24136672714145,17.649237189033865,53.50694444444445,2678.0,4230.940190792084,71.99652777777777,1613.0,1496680.5991210938,43.020833333333336,3282.0,8634.118827819824,7573.0,1608.7943467281298,146.2540251309955,3922.0527090688693,1633.5816742360953,0.0,5760.0,1.0,False,False,complete,-1.0,94.2
signal,mahalanobis,18,1,2021,2.8595478900837885,0.25744467637094987,0.3141614923955109,0.637104208202028,0.7449544584860763,5759.0,regen-v2,637c6b535a9e,f8f1aef,local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
