steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,steps_expected,season_fraction,truncated,solver_aborted,stop_reason,block,condition,mode,seed,draw,test_year,secs,regen_id,config_hash,git_sha,image
5760,-1.6504051646954365,7.6101636672945565,9.260568831989993,7.085079540582821,1.565593125791902,0.6098961656152709,309162.89898384135,78.72310600647579,2.0329872187175697,5.218643752639673,78.64583333333334,1230,779.5044393539429,99.54861111111111,26,9470.725708007812,53.40277777777778,2684,5351.565361022949,3940,2422.249415541627,70.10300744221605,1159.6986114417189,1283.934118240892,0,5760,1.0,False,False,complete,adapt,static,static,7,0,2021,88.6,regen-v2,637c6b535a9e,f8f1aef,local
5760,2.997066488643868,12.551942764073399,9.554876275429528,6.8165113090812515,1.8941376735147568,0.8442272928335222,509922.6747904818,75.73901454534725,2.8140909761117405,6.313792245049189,72.65625,1575,1225.8753099441528,99.77430555555556,13,695.3169860839844,54.35763888888889,2629,5746.8881912231445,4217,2330.431215110055,97.037620020713,1403.0649436604037,1243.9496194341432,0,5760,1.0,False,False,complete,adapt,dagger,dagger,7,0,2021,98.5,regen-v2,637c6b535a9e,f8f1aef,local
5760,-2.4844170648976136,6.495615355567042,8.980032420464656,6.707387573930474,1.6883540938429713,0.5842907526912108,263884.3738199111,74.52652859922749,1.947635842304036,5.627846979476571,89.07986111111111,629,410.2885446548462,87.08333333333333,744,556693.3985595703,50.46874999999999,2853,3152.4150009155273,4226,2293.123956242329,67.15985654495827,1250.632662392778,864.0607537855708,0,5760,1.0,False,False,complete,adapt,ekf,ekf,7,0,2021,92.1,regen-v2,637c6b535a9e,f8f1aef,local
5760,6.093311889260782,14.772162148821941,8.678850259561159,6.169820620442417,1.9746060535694436,0.5344235855492989,600119.0872958914,68.55356244936019,1.7814119518309965,6.582020178564813,82.69097222222223,997,671.773624420166,100.0,0,0.0,60.65972222222222,2266,4941.5021324157715,3263,2109.340382533168,61.42799821411886,1462.671150226588,1271.513719388463,0,5760,1.0,False,False,complete,adapt,static,static,7,0,2022,96.7,regen-v2,637c6b535a9e,f8f1aef,local
5760,5.765201557728099,15.389411079583299,9.624209521855201,6.0754319704046935,2.322524793485635,1.226252757964871,625194.8251080716,67.50479967116327,4.087509193216237,7.741749311618784,76.31944444444444,1364,935.4465742111206,99.63541666666667,21,2097.9622802734375,60.85069444444444,2255,4211.05936050415,3640,2077.070758890226,140.94859271791546,1720.388736971863,1209.4973180178742,0,5760,1.0,False,False,complete,adapt,dagger,dagger,7,0,2022,96.8,regen-v2,637c6b535a9e,f8f1aef,local
5217,-0.6877321818547093,12.149838798805234,12.837570980659942,6.510869896663408,6.11904574431815,0.20765533967838623,493587.20120146265,72.34299885181565,0.6921844655946208,20.396819147727168,82.30783975464826,923,735.105694770813,31.60820394862948,3568,11474885.62475586,58.577726662833044,2161,3388.1490020751953,6652,2225.9384257137235,23.868429811655187,4532.62647567183,700.5233620099002,0,5760,0.9057,True,False,env_terminated,adapt,ekf,ekf,7,0,2022,82.4,regen-v2,637c6b535a9e,f8f1aef,local
5760,4.844814128899056,12.478593950636922,7.633779821737866,5.409347370694491,2.106438955911876,0.11799349513149998,506942.879244625,60.10385967438323,0.39331165043833327,7.02146318637292,77.5,1296,823.606523513794,100.0,0,0.0,46.927083333333336,3057,5565.517623901367,4353,1849.3495278502176,13.562470612153012,1560.3251524859706,1669.3153010622605,0,5760,1.0,False,False,complete,adapt,static,static,7,0,2023,94.8,regen-v2,637c6b535a9e,f8f1aef,local
5760,4.855998665685052,12.601592995368247,7.745594329683197,5.337712365623206,2.3059021682396237,0.10197979582036683,511939.7154368351,59.307915173591184,0.3399326527345561,7.686340560798746,77.01388888888889,1324,973.1077947616577,99.82638888888889,10,2464.712158203125,48.15972222222222,2986,6441.620105743408,4320,1824.8589288539474,11.721815644889608,1708.075680114108,1612.7587649289312,0,5760,1.0,False,False,complete,adapt,dagger,dagger,7,0,2023,95.1,regen-v2,637c6b535a9e,f8f1aef,local
5760,-3.318651467157313,5.336626574161426,8.655278041318738,5.5931989725027105,2.707498741311391,0.3545803275046375,216800.4545753079,62.14665525003012,1.1819344250154584,9.024995804371304,98.33333333333333,96,81.74338245391846,85.57291666666667,831,907337.7471923828,41.857638888888886,3349,6425.465003967285,4276,1912.204775467112,40.75635931178825,2005.5546225158616,874.1586664159436,0,5760,1.0,False,False,complete,adapt,ekf,ekf,7,0,2023,89.3,regen-v2,637c6b535a9e,f8f1aef,local
5760,-1.6365512942777838,7.616628027030552,9.253179321308338,7.095819890201082,1.579296622742067,0.5780628083651876,309425.51359811623,78.84244322445647,1.926876027883959,5.2643220758068905,77.1875,1314,854.6543588638306,99.75694444444444,14,2081.7757568359375,54.01041666666667,2649,5254.365882873535,3977,2425.9213303021447,66.4440009581325,1169.849349711652,1302.1891301802962,0,5760,1.0,False,False,complete,adapt,static,static,7,1,2021,85.0,regen-v2,637c6b535a9e,f8f1aef,local
