block,condition,seed,draw,test_year,threshold,r_dist_err,r_std_err,auc_dist,auc_std,n_steps,regen_id,config_hash,git_sha,image,steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,steps_expected,season_fraction,truncated,solver_aborted,stop_reason,guard_activations,secs
signal,mahalanobis,6,0,2021,2.8595478900837885,0.2740433686970572,0.07163447475022135,0.6574823273736788,0.5343916141445323,5759.0,regen-v2,637c6b535a9e,f8f1aef,local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
guard,plain,6,0,2021,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5760.0,-2.1094753284240437,7.795186622762904,9.904661951186947,7.269650504582163,1.6630064181954762,0.972005028409307,316679.45654974296,80.77389449535737,3.2400167613643567,5.543354727318254,73.02083333333333,1554.0,1477.0272858142853,99.39236111111111,35.0,23339.860717773438,58.03819444444444,2417.0,4471.457336425781,4006.0,2485.35059906772,111.72471592947166,1231.8566050049035,1354.2075584010236,0.0,5760.0,1.0,False,False,complete,-1.0,90.4
guard,guarded,6,0,2021,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5760.0,-2.2301045072060965,7.772318559610044,10.00242306681614,7.034189652163293,1.468343123372694,1.499890291280154,315750.44148415804,78.15766280181437,4.99963430426718,4.89447707790898,63.62847222222222,2095.0,4660.235692977905,99.70486111111111,17.0,2503.812255859375,53.19444444444444,2696.0,8833.460987091064,4808.0,2404.8511624094726,172.40118280698158,1087.6615730056878,1326.515478192713,0.0,5760.0,1.0,False,False,complete,-1.0,90.8
signal,mahalanobis,6,0,2022,2.8595478900837885,0.30613322584180525,0.19600281968888053,0.7075853618667867,0.5876848323579222,5759.0,regen-v2,637c6b535a9e,f8f1aef,local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
guard,plain,6,0,2022,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5760.0,5.306934705369277,14.930779203658526,9.623844498289248,6.608410995340768,2.0708892002382013,0.9445443027102781,606562.9051486276,73.42678883711964,3.1484810090342603,6.902964000794005,82.43055555555556,1012.0,786.3327207565308,100.0,0.0,0.0,65.22569444444444,2003.0,3687.1950721740723,3015.0,2259.2858099277673,108.56831048870468,1533.991999947691,1369.3966679013238,0.0,5760.0,1.0,False,False,complete,-1.0,102.2
guard,guarded,6,0,2022,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5346.0,-0.2526469166101132,9.253874210506694,9.506521127116807,6.603008601103621,1.641623329995647,1.2618891960175382,375938.6398018345,73.36676223448468,4.206297320058461,5.472077766652157,70.87542087542089,1557.0,4064.518702507019,100.0,0.0,0.0,62.83202394313505,1987.0,6257.6137619018555,3544.0,2257.438838467383,145.04473525764257,1216.0172814582102,1179.2424278365984,0.0,5760.0,0.9281,True,False,env_terminated,-1.0,81.7
signal,mahalanobis,6,0,2023,2.8595478900837885,0.15290285349352575,0.08431105933519498,0.6139006795721054,0.558735355435505,5759.0,regen-v2,637c6b535a9e,f8f1aef,local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
guard,plain,6,0,2023,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5760.0,4.370978985343271,12.67610961109148,8.305130625748209,5.622357060188101,2.1643818847727982,0.5183916807873082,514966.95295059134,62.47063400209001,1.7279722692910275,7.2146062825759945,74.96527777777777,1442.0,1054.588194847107,100.0,0.0,0.0,53.489583333333336,2679.0,4411.568630218506,4121.0,1922.173355794586,59.58525061625611,1603.245840383874,1725.3918674830416,0.0,5760.0,1.0,False,False,complete,-1.0,99.5
guard,guarded,6,0,2023,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5760.0,3.4820686239908594,12.17951030558259,8.69744168159173,5.631250472129092,2.178745386478319,0.8874458229843215,494792.6061642928,62.569449690323246,2.958152743281072,7.262484621594396,70.64236111111111,1691.0,2283.658612728119,100.0,0.0,0.0,53.263888888888886,2692.0,6734.397651672363,4383.0,1925.2138374650835,102.00526687750255,1613.8854715993455,1722.59057944506,0.0,5760.0,1.0,False,False,complete,-1.0,97.9
signal,mahalanobis,6,1,2021,2.8595478900837885,0.26086528957355937,0.10198293269127366,0.6634684438441916,0.5695559869873732,5759.0,regen-v2,637c6b535a9e,f8f1aef,local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
