block,condition,seed,draw,test_year,threshold,r_dist_err,r_std_err,auc_dist,auc_std,n_steps,regen_id,config_hash,git_sha,image,steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,steps_expected,season_fraction,truncated,solver_aborted,stop_reason,guard_activations,secs
signal,mahalanobis,2,0,2021,2.8595478900837885,0.297374746733756,0.17378157822823728,0.6665963245224773,0.5798852284176903,5759.0,regen-v2,637c6b535a9e,f8f1aef,local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
guard,plain,2,0,2021,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5760.0,-1.914796480712665,7.967760562206442,9.882557042919107,6.679214935324433,1.8044051369159144,1.39893697067876,323690.2728396367,74.2134992813826,4.663123235595867,6.014683789719715,68.71527777777777,1802.0,1945.3730993270874,99.375,36.0,23377.071411132812,52.88194444444444,2714.0,5986.73649597168,4552.0,2283.4922857638358,160.79735275196367,1336.5963975486288,1277.5688377503368,0.0,5760.0,1.0,False,False,complete,-1.0,90.2
guard,guarded,2,0,2021,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5760.0,-3.4400312040236978,7.998613554901505,11.438644758925204,6.234949311574993,1.600704552724121,3.6029908946260885,324943.67566787364,69.27721457305547,12.009969648753628,5.335681842413737,56.770833333333336,2490.0,6024.073157548904,98.95833333333334,60.0,14250.100463867188,45.27777777777778,3152.0,12896.370651245117,5702.0,2131.606601964629,414.13688452042675,1185.70707574383,1191.150767498675,0.0,5760.0,1.0,False,False,complete,-1.0,92.0
signal,mahalanobis,2,0,2022,2.8595478900837885,0.32738517900151515,0.2853177532288931,0.7083021818123351,0.6509961117542393,5759.0,regen-v2,637c6b535a9e,f8f1aef,local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
guard,plain,2,0,2022,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5760.0,5.637783664234445,15.211428430480424,9.57364476624598,5.840665923119291,2.295451031042388,1.437527812084301,617964.2799882672,64.8962880346588,4.791759373614337,7.65150343680796,74.25347222222223,1483.0,1520.0468406677246,100.0,0.0,0.0,61.5625,2214.0,5117.4133224487305,3697.0,1996.8088622039622,165.23308175569596,1700.3340955295748,1269.4627633161808,0.0,5760.0,1.0,False,False,complete,-1.0,101.3
guard,guarded,2,0,2022,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5329.0,-1.6275709089634198,9.042532337982175,10.670103246945596,5.777667953947401,1.7226673705840694,3.1697679224141257,367352.8762305259,64.19631059941557,10.565893074713752,5.7422245686135645,65.17170200788141,1856.0,5245.309547901154,98.79902420716833,64.0,30383.435791015625,55.845374366672914,2353.0,9204.628303527832,4273.0,1975.271095626794,364.3411404542734,1276.0499038016183,1028.8107625753346,0.0,5760.0,0.9252,True,False,env_terminated,-1.0,82.8
signal,mahalanobis,2,0,2023,2.8595478900837885,0.1575879793245508,0.1416197068172324,0.6130760016721333,0.6076780795120801,5759.0,regen-v2,637c6b535a9e,f8f1aef,local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
guard,plain,2,0,2023,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5760.0,4.537096734899056,12.945341080200315,8.408244345301256,5.107044913705776,2.541566561396827,0.7596328701986542,525904.4813831378,56.744943485619736,2.5321095673288476,8.471888537989424,65.26041666666667,2001.0,1929.1778659820557,100.0,0.0,0.0,49.75694444444444,2894.0,5405.484127044678,4895.0,1745.9982620308333,87.31412304168914,1882.6418976324992,1657.735285334787,0.0,5760.0,1.0,False,False,complete,-1.0,99.6
guard,guarded,2,0,2023,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5760.0,0.808860766064152,9.867749675399498,9.058888909335344,5.167189582717199,2.4310971685671037,1.460602158051043,400877.3305631046,57.413217585746665,4.868673860170144,8.103657228557013,61.82291666666667,2199.0,3133.421413898468,99.73958333333334,15.0,7196.9671630859375,48.00347222222222,2995.0,7840.264198303223,5209.0,1766.56054133596,167.88530574613816,1800.812718153221,1615.5873413753511,0.0,5760.0,1.0,False,False,complete,-1.0,95.8
signal,mahalanobis,2,1,2021,2.8595478900837885,0.3011387861270329,0.19465757942516468,0.6629234597080198,0.5867653600445901,5759.0,regen-v2,637c6b535a9e,f8f1aef,local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
guard,plain,2,1,2021,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5760.0,-2.0278553898768275,8.062500719303737,10.090356109180563,6.721030081535648,1.957392237284548,1.411933790360366,327539.0917217143,74.67811201706276,4.706445967867887,6.524640790948494,69.34027777777779,1766.0,1876.562644481659,99.53125,27.0,14898.600708007812,53.07291666666667,2703.0,5968.698135375977,4496.0,2297.7880627516647,162.29124029783958,1449.920176519621,1252.0034188355967,0.0,5760.0,1.0,False,False,complete,-1.0,93.4
guard,guarded,2,1,2021,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5760.0,-4.215202989564519,8.096269078125733,12.311472067690254,6.232400051624239,1.7642382291199823,4.31483378694603,328910.93129885796,69.24888946249155,14.382779289820101,5.880794097066608,56.423611111111114,2510.0,6471.269522190094,98.69791666666666,75.0,25688.165283203125,45.79861111111111,3122.0,13390.607948303223,5707.0,2130.735061510638,495.9579065115505,1306.8431329638702,1141.7611132972606,0.0,5760.0,1.0,False,False,complete,-1.0,94.7
signal,mahalanobis,2,1,2022,2.8595478900837885,0.3231227740578076,0.2852659513617294,0.7047301407378824,0.6349024990889017,5759.0,regen-v2,637c6b535a9e,f8f1aef,local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
guard,plain,2,1,2022,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5760.0,5.703687672041843,15.30540863038693,9.601720958345089,5.908501234048934,2.526418613623253,1.1668011106729013,621782.2256094691,65.65001371165482,3.8893370355763377,8.421395378744178,75.34722222222221,1420.0,1409.3966255187988,100.0,0.0,0.0,61.354166666666664,2226.0,5052.580261230469,3646.0,2020.0004212904632,134.1150699860018,1871.4211945779373,1240.126001396309,0.0,5760.0,1.0,False,False,complete,-1.0,104.8
