block,condition,seed,draw,test_year,threshold,r_dist_err,r_std_err,auc_dist,auc_std,n_steps,regen_id,config_hash,git_sha,image,steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,steps_expected,season_fraction,truncated,solver_aborted,stop_reason,guard_activations,secs
signal,mahalanobis,19,0,2021,2.8595478900837885,0.29999298228854326,0.12122208095288897,0.6799566424421721,0.5963422754946728,5759.0,regen-v2,637c6b535a9e,f8f1aef,local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
guard,plain,19,0,2021,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5760.0,-26.640055535849278,19.209923418775375,45.84997895462465,7.770375836984464,2.354506611684582,35.725096505955605,780403.1388877496,86.33750929982739,119.08365501985202,7.84835537228194,74.91319444444444,1445.0,1496.0086827278137,99.54861111111111,26.0,13649.080932617188,32.760416666666664,3873.0,6694.994430541992,5344.0,2656.538747862084,4106.332931818725,1744.0789718908848,1897.019775018494,0.0,5760.0,1.0,False,False,complete,-1.0,92.2
guard,guarded,19,0,2021,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5760.0,-26.004734076526976,18.056275335709884,44.06100941223686,7.8973179634793755,2.3575557490144146,33.806135699743066,733536.1855132141,87.74797737199306,112.68711899914356,7.8585191633813825,66.11111111111111,1952.0,4453.073538303375,99.18402777777777,47.0,12479.039794921875,31.90972222222222,3922.0,12464.84648513794,5921.0,2699.937764923276,3885.7627241755695,1746.3375927408551,1786.6514217942645,0.0,5760.0,1.0,False,False,complete,-1.0,89.7
signal,mahalanobis,19,0,2022,2.8595478900837885,0.3149934059124591,0.18971647911539458,0.708036891439964,0.6354317399832786,5759.0,regen-v2,637c6b535a9e,f8f1aef,local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
guard,plain,19,0,2022,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5760.0,-15.262210798247725,23.91676715918637,39.1789779574341,6.35330484442377,2.536341809933626,30.289331303076693,971618.6658419463,70.592276049153,100.96443767692232,8.454472699778755,80.24305555555556,1138.0,1064.663080215454,100.0,0.0,0.0,42.27430555555556,3325.0,5706.897537231445,4463.0,2172.070031288794,3481.5323331850022,1878.7717108681434,1736.7720370858456,0.0,5760.0,1.0,False,False,complete,-1.0,103.7
guard,guarded,19,0,2022,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5329.0,-20.647833406614307,16.941864050330175,37.589697456944485,6.456220752726881,2.189041652393621,28.94443505182398,688263.2270446634,71.73578614140979,96.4814501727466,7.296805507978736,68.88722086695441,1658.0,4884.26536989212,99.11803340213923,47.0,17182.796142578125,41.95909176205667,3093.0,10422.949451446533,4798.0,2207.2549583686423,3326.9465572342924,1621.5123359293557,1464.3097746486897,0.0,5760.0,0.9252,True,False,env_terminated,-1.0,82.5
signal,mahalanobis,19,0,2023,2.8595478900837885,0.14468483305792296,0.13949209244399954,0.6061347393723069,0.6098231799472635,5759.0,regen-v2,637c6b535a9e,f8f1aef,local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
guard,plain,19,0,2023,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5760.0,-18.11403252219764,22.179230803548904,40.29326332574654,6.849058651737029,2.847978588432931,30.59622608557658,901031.2513941742,76.100651685967,101.98742028525527,9.493261961443105,70.43402777777777,1703.0,1525.976354598999,100.0,0.0,0.0,43.333333333333336,3264.0,4792.465637207031,4967.0,2341.558514323262,3516.807595598184,2109.6137686001557,2065.7824166058626,0.0,5760.0,1.0,False,False,complete,-1.0,100.7
guard,guarded,19,0,2023,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5760.0,-19.808916731197733,18.33599397658717,38.1449107077849,7.046710835481425,2.85292575910871,28.245274113194768,744899.7552988537,78.29678706090473,94.15091371064923,9.509752530362368,67.70833333333334,1860.0,2649.4670839309692,99.86111111111111,8.0,2171.250732421875,42.43055555555556,3316.0,7096.562553405762,5184.0,2409.1319090694014,3246.5832313681512,2113.2783403372873,2044.5728248657356,0.0,5760.0,1.0,False,False,complete,-1.0,93.9
signal,mahalanobis,19,1,2021,2.8595478900837885,0.30801483151868503,0.06380289649984794,0.6791989570604755,0.5452524412073659,5759.0,regen-v2,637c6b535a9e,f8f1aef,local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
