steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,steps_expected,season_fraction,truncated,solver_aborted,stop_reason,block,condition,mode,seed,draw,test_year,secs,regen_id,config_hash,git_sha,image
5760,-4.043718766235921,7.896711593526976,11.940430359762898,6.62308783116994,1.9051123541988217,3.412230174394136,320803.9084870334,73.58986479077711,11.374100581313787,6.350374513996073,56.30208333333333,2517,3730.0273694992065,99.21875,45,22960.73876953125,63.28125,2115,4063.985107421875,4677,2264.3035319606843,392.2103649008314,1411.194336553534,1398.4921186607921,0,5760,1.0,False,False,complete,adapt,static,static,16,0,2021,92.4,regen-v2,637c6b535a9e,f8f1aef,local
5760,-3.746447864759588,8.743105431014794,12.489553295774382,7.160110128555863,1.9221200741647235,3.407323093053793,355188.65813497594,79.55677920617626,11.357743643512643,6.407066913882412,57.76041666666667,2433,2246.4831438064575,99.27083333333333,42,32408.330810546875,69.72222222222221,1744,2678.2869567871094,4219,2447.900899924937,391.6463324385195,1423.7926470074185,1276.2385969007134,0,5760,1.0,False,False,complete,adapt,dagger,dagger,16,0,2021,91.3,regen-v2,637c6b535a9e,f8f1aef,local
5760,-5.395264375587799,4.864329926406315,10.259594301994113,6.450965311621951,2.3184964690500087,1.4901325213221535,197613.40326025654,71.67739235135502,4.9671084044071785,7.728321563500029,92.96875,405,305.3893051147461,80.88541666666667,1101,2904633.9713134766,47.34375,3033,3797.9016876220703,4539,2205.458226739468,171.2795996918519,1717.4047916643453,732.798727459665,0,5760,1.0,False,False,complete,adapt,ekf,ekf,16,0,2021,91.2,regen-v2,637c6b535a9e,f8f1aef,local
5760,-3.7577451482293904,10.155018925679347,13.912764073908736,5.447277172566427,2.3254117239910923,6.140075177351218,412547.64385572344,60.52530191740474,20.466917257837395,7.751372413303641,58.62847222222223,2383,4597.32045173645,96.85763888888889,181,148747.63806152344,69.46180555555556,1759,3546.5382041931152,4323,1862.3169809991882,705.7557672214712,1722.5272029006555,1345.1291232231713,0,5760,1.0,False,False,complete,adapt,static,static,16,0,2022,95.3,regen-v2,637c6b535a9e,f8f1aef,local
5760,-4.685814043624163,11.098773757928095,15.78458780155226,6.207406416818118,2.1987578635031015,7.378423521231039,450887.6839158289,68.9711824090902,24.59474507077013,7.329192878343672,63.489583333333336,2103,2306.1787519454956,100.0,0,0.0,75.22569444444444,1427,2564.465103149414,3530,2122.190228449468,848.0946574632098,1628.7095288093806,1238.222460406285,0,5760,1.0,False,False,complete,adapt,dagger,dagger,16,0,2022,92.2,regen-v2,637c6b535a9e,f8f1aef,local
5760,2.8773347973437002,11.901375709647585,9.024040912303885,7.09130773699721,1.618481862769912,0.3142513125367627,483493.38820443314,78.7923081888579,1.0475043751225424,5.394939542566374,82.10069444444444,1031,943.7694091796875,95.86805555555556,238,238192.64379882812,65.60763888888889,1981,2785.526077270508,3250,2424.378712727897,36.120840417232,1198.8754541761818,1146.4730802917434,0,5760,1.0,False,False,complete,adapt,ekf,ekf,16,0,2022,88.9,regen-v2,637c6b535a9e,f8f1aef,local
5760,-3.082433070716597,8.39427254214763,11.476705612864228,5.546532579185425,2.594503304968489,3.3356697287103128,341017.3220247475,61.628139768726946,11.118899095701043,8.648344349894964,62.291666666666664,2172,2296.189913749695,100.0,0,0.0,65.22569444444444,2003,2946.782585144043,4175,1896.2504543086727,383.41031374393424,1921.854300016613,1764.958812883228,0,5760,1.0,False,False,complete,adapt,static,static,16,0,2023,85.9,regen-v2,637c6b535a9e,f8f1aef,local
5760,2.3599725129795037,12.999492311711908,10.639519798732403,5.631398329507142,2.584540372368515,2.4235810968567453,528104.3751632962,62.57109255007936,8.078603656189152,8.615134574561718,55.79861111111111,2546,2633.014344215393,100.0,0,0.0,70.57291666666666,1695,2256.816249847412,4241,1925.2643866996477,278.5725398631007,1914.474350348331,1668.842205257307,0,5760,1.0,False,False,complete,adapt,dagger,dagger,16,0,2023,94.6,regen-v2,637c6b535a9e,f8f1aef,local
5760,-3.1434544971123835,5.215063243245806,8.358517740358188,5.623026734886139,2.544261574670617,0.19122943080143456,211861.94425686088,62.47807483206821,0.6374314360047819,8.480871915568724,97.37847222222223,151,228.80527687072754,84.86111111111111,872,2494233.713623047,43.22916666666667,3270,5534.338535308838,4293,1922.4023027408887,21.98039426568257,1884.6382045956436,597.7087833752103,0,5760,1.0,False,False,complete,adapt,ekf,ekf,16,0,2023,91.7,regen-v2,637c6b535a9e,f8f1aef,local
5760,-4.27927767008702,8.137014690999536,12.416292361086555,6.578491673728687,2.023570904889203,3.814229782468666,330566.2218218561,73.09435193031874,12.714099274895554,6.745236349630677,56.70138888888889,2494,3986.491790294647,99.18402777777777,47,31719.641357421875,63.298611111111114,2114,4174.949325561523,4655,2249.0569825054035,438.4172163998246,1498.9414112248614,1392.258913970415,0,5760,1.0,False,False,complete,adapt,static,static,16,1,2021,86.5,regen-v2,637c6b535a9e,f8f1aef,local
5760,-2.93697880425332,8.343754570532457,11.280733374785779,6.696197177172471,1.6618674869608112,2.922668710652496,338965.0294278811,74.40219085747191,9.74222903550832,5.539558289869371,54.25347222222222,2635,3026.5656242370605,99.27083333333333,42,25450.058227539062,59.201388888888886,2350,4367.627990722656,5027,2289.2981798258998,335.9389323675301,1231.0129530858899,1272.7843416457454,0,5760,1.0,False,False,complete,adapt,dagger,dagger,16,1,2021,79.6,regen-v2,637c6b535a9e,f8f1aef,local
5216,-7.167511671118346,4.6872228085119065,11.854734479630253,6.534137092013939,4.0515953317672935,1.2690020558490183,190418.4265957962,72.60152324459932,4.230006852830061,13.505317772557646,90.10736196319019,516,349.48497104644775,57.28527607361963,2228,7946216.385253906,61.54141104294478,2006,2539.051128387451,4750,2233.893022404845,145.86230530009954,3001.181725882045,762.9187946584905,0,5760,0.9056,True,False,env_terminated,adapt,ekf,ekf,16,1,2021,72.5,regen-v2,637c6b535a9e,f8f1aef,local
