block,condition,seed,draw,test_year,threshold,r_dist_err,r_std_err,auc_dist,auc_std,n_steps,regen_id,config_hash,git_sha,image,steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,steps_expected,season_fraction,truncated,solver_aborted,stop_reason,guard_activations,secs
signal,mahalanobis,10,0,2021,2.8595478900837885,0.23525131647578437,0.1775145468932814,0.6775392174201985,0.5915878164726563,5759.0,regen-v2,637c6b535a9e,f8f1aef,local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
guard,plain,10,0,2021,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5760.0,-3.2017419488241745,8.07263517407912,11.274377122903292,6.283989199010055,1.803154994566436,3.187232929326803,327950.8039469642,69.82210221122283,10.624109764422677,6.010516648554787,52.986111111111114,2708.0,4204.449346542358,99.46180555555556,31.0,22182.394897460938,57.51736111111111,2447.0,5431.545936584473,5186.0,2148.372376054017,366.3486125771737,1335.6703668624516,1349.3718328073342,0.0,5760.0,1.0,False,False,complete,-1.0,90.8
guard,guarded,10,0,2021,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5760.0,-1.8347520116861773,7.206440320551423,9.041192332237602,5.841532955091711,1.5708384209375394,1.62882095620835,292761.6380224016,64.90592172324124,5.429403187361167,5.236128069791798,44.861111111111114,3176.0,7575.846138000488,98.83680555555556,67.0,10272.089111328125,48.14236111111111,2987.0,13447.971817016602,6230.0,1997.1052833598908,187.2207997086594,1163.5840154791952,1274.0470347468233,0.0,5760.0,1.0,False,False,complete,-1.0,91.4
signal,mahalanobis,10,0,2022,2.8595478900837885,0.24162963996382045,0.16271652829206515,0.699461011694214,0.6048476456149376,5759.0,regen-v2,637c6b535a9e,f8f1aef,local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
guard,plain,10,0,2022,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5760.0,-2.5387776236366983,10.559468763364759,13.098246387001458,5.219121579840124,2.1664830335414766,5.712641773619856,428978.41851169337,57.99023977600138,19.04213924539952,7.221610111804923,54.704861111111114,2609.0,4782.237480640411,97.23958333333333,159.0,141458.3438720703,65.79861111111111,1970.0,3959.836601257324,4738.0,1784.3150694808046,656.6254910778058,1604.8022458645553,1305.9890919689801,0.0,5760.0,1.0,False,False,complete,-1.0,98.0
guard,guarded,10,0,2022,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5027.0,-0.8033965777741331,7.771406577725527,8.574803155499659,4.92865325779396,1.4932149094738851,2.1529349882318143,315713.3922200995,54.76281397548845,7.176449960772715,4.977383031579618,50.208872090710166,2503.0,7398.994297981262,97.15536105032822,143.0,63649.1357421875,58.78257409986075,2072.0,8569.349384307861,4718.0,1685.009659700005,247.46379196768146,1106.0851184844046,959.5472116468155,0.0,5760.0,0.8727,True,False,env_terminated,-1.0,80.3
signal,mahalanobis,10,0,2023,2.8595478900837885,0.1264006677869212,0.17735359897394923,0.6050918333440521,0.5977132773811821,5759.0,regen-v2,637c6b535a9e,f8f1aef,local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
guard,plain,10,0,2023,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5760.0,-1.9975216403754943,8.329822239418297,10.32734387979379,5.05253886401276,2.2717736730186884,3.003031342762343,338399.02847636834,56.13932071125289,10.010104475874478,7.572578910062295,51.579861111111114,2789.0,3687.299247741699,100.0,0.0,0.0,56.05902777777778,2531.0,4348.9022216796875,5320.0,1727.3637137636815,345.17601636473086,1682.7953136315755,1665.129582341091,0.0,5760.0,1.0,False,False,complete,-1.0,90.4
guard,guarded,10,0,2023,2.8595478900837885,,,,,,regen-v2,637c6b535a9e,f8f1aef,local,5760.0,-1.6145977118148171,7.7886588552699365,9.403256567084753,5.085458255384696,2.229504718443536,2.0882935932565205,316414.2659953412,56.50509172649662,6.960978644188402,7.431682394811787,48.489583333333336,2967.0,4759.223108768463,99.82638888888889,10.0,5031.6513671875,53.888888888888886,2656.0,6632.086479187012,5633.0,1738.6182070931843,240.03374627902735,1651.4849762721533,1632.810224855461,0.0,5760.0,1.0,False,False,complete,-1.0,89.5
signal,mahalanobis,10,1,2021,2.8595478900837885,0.23493798730963225,0.10816850320490004,0.6765437085986237,0.5449382462966536,5759.0,regen-v2,637c6b535a9e,f8f1aef,local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
