steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,steps_expected,season_fraction,truncated,solver_aborted,stop_reason,method,seed,test_year,xi_uboil,rng_seed,horizon,max_solver_failures,secs,regen_id,config_hash,git_sha,image
288,0.39184080704168067,0.8043510727709717,0.41251026572929117,0.31109104972816426,0.06048596816668286,0.04093324783444404,32676.76233132073,3.4565672192018253,0.1364441594481468,0.20161989388894289,52.083333333333336,138,168.53661060333252,100.0,0,0.0,27.083333333333332,210,492.6020050048828,348,106.35591456098376,4.704971046020121,44.80442090279694,15.940487753217461,0,288,1.0,False,False,complete,sindy_mpc_raw_ens,0,2020,0.08845470453003484,424235230,8,100,2.8,regen-v2,637c6b535a9e,a68c4b3,local
