steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,steps_expected,season_fraction,truncated,solver_aborted,stop_reason,method,seed,test_year,xi_uboil,rng_seed,horizon,max_solver_failures,objective,secs,regen_id,config_hash,git_sha,image
288,0.27062578299073403,0.6883080441597083,0.4176822611689742,0.34634657110772094,0.06492466555560822,0.006411024505645037,27962.514293988148,3.848295234530233,0.021370081685483457,0.2164155518520274,70.13888888888889,86,53.00444030761719,100.0,0,0.0,46.875,153,211.75652313232422,239,118.40908420009373,0.7368993725162191,48.09234492609096,45.43401765081927,0,288,1.0,False,False,complete,sindy_mpc_phys,0,2020,0.15256176697878587,805440413,8,100,priced,2.8,regen-v2,637c6b535a9e,97b66f9,local
288,0.3400663592306102,0.7530552347913753,0.41298887556076513,0.34541843551446216,0.06631381098534911,0.0012566290609538557,30592.868913399623,3.8379826168273574,0.004188763536512852,0.22104603661783037,59.72222222222222,116,104.0106258392334,100.0,0,0.0,47.91666666666667,150,370.93675231933594,266,118.0917725263743,0.14444012069533865,49.12134152775409,27.94902628253963,0,288,1.0,False,False,complete,sindy_mpc_phys_ens,0,2020,0.12716078015026674,2633451904,8,100,priced,2.4,regen-v2,637c6b535a9e,97b66f9,local
