family,condition,seed,feature_variant,xi_uboil,xi_t_uboil,xi_uboil_baseline,xi_uboil_greybox,secs,epi,viol,t_in_in_corridor_pct,t_in_violation_steps,boiler_sum,solver_failures
main,baseline,1,physics_no_cross,0.0,,0.0,0.03149907157401383,69.4,-5.537458808620701,7138,39.67013888888889,3475,1461.9290565862627,0
main,knockout,1,physics_no_cross,0.0,,0.0,0.03149907157401383,79.2,-5.537458808620701,7138,39.67013888888889,3475,1461.9290565862627,0
main,knockin,1,physics_no_cross,0.03149907157401383,,0.0,0.03149907157401383,70.1,-2.353047103887401,7401,42.951388888888886,3286,1515.5171181363849,0
interaction,phys_baseline,1,physics,0.14704778803337196,-0.08290812614099138,0.14704778803337196,,68.1,4.746663222817929,3605,59.28819444444444,2345,1884.49805863238,0
interaction,phys_ko_uboil_alone,1,physics,0.0,-0.08290812614099138,0.14704778803337196,,76.1,-0.4482288741686826,6805,32.916666666666664,3864,1860.0752768700272,0
interaction,phys_ko_uboil_and_cross,1,physics,0.0,0.0,0.14704778803337196,,69.1,2.6098459088017556,4384,49.91319444444444,2885,1764.4971600681952,0
