family,condition,seed,feature_variant,xi_uboil,xi_t_uboil,xi_uboil_baseline,xi_uboil_greybox,secs,epi,viol,t_in_in_corridor_pct,t_in_violation_steps,boiler_sum,solver_failures
main,baseline,6,physics_no_cross,0.0,,0.0,0.03423193901057305,73.7,-3.0654236834047515,6729,46.09375,3105,1476.6321353271646,0
main,knockout,6,physics_no_cross,0.0,,0.0,0.03423193901057305,78.2,-3.0654236834047515,6729,46.09375,3105,1476.6321353271646,0
main,knockin,6,physics_no_cross,0.03423193901057305,,0.0,0.03423193901057305,70.7,0.7266151513319732,6697,51.66666666666667,2784,1520.2472414497602,0
interaction,phys_baseline,6,physics,0.06283902402061423,0.0,0.06283902402061423,,78.8,5.64977711145963,4642,58.81944444444444,2372,1569.9341213109547,0
interaction,phys_ko_uboil_alone,6,physics,0.0,0.0,0.06283902402061423,,81.3,1.8922708654884943,5201,50.08680555555556,2875,1524.845022578422,0
interaction,phys_ko_uboil_and_cross,6,physics,0.0,0.0,0.06283902402061423,,81.4,1.8922708654884943,5201,50.08680555555556,2875,1524.845022578422,0
