family,condition,seed,feature_variant,xi_uboil,xi_t_uboil,xi_uboil_baseline,xi_uboil_greybox,secs,epi,viol,t_in_in_corridor_pct,t_in_violation_steps,boiler_sum,solver_failures
main,baseline,10,physics_no_cross,0.0,,0.0,0.015244945799286062,66.9,-0.9457699633466048,4616,48.62847222222222,2959,1701.250024189409,0
main,knockout,10,physics_no_cross,0.0,,0.0,0.015244945799286062,74.2,-0.9457699633466048,4616,48.62847222222222,2959,1701.250024189409,0
main,knockin,10,physics_no_cross,0.015244945799286062,,0.0,0.015244945799286062,77.7,3.8430478716403074,4232,57.37847222222222,2455,1675.1966945738393,0
interaction,phys_baseline,10,physics,0.0,0.0,0.0,,73.3,2.9926091552323513,4769,53.52430555555555,2677,1712.9190545160707,0
interaction,phys_ko_uboil_alone,10,physics,0.0,0.0,0.0,,73.7,2.9926091552323513,4769,53.52430555555555,2677,1712.9190545160707,0
interaction,phys_ko_uboil_and_cross,10,physics,0.0,0.0,0.0,,73.2,2.9926091552323513,4769,53.52430555555555,2677,1712.9190545160707,0
