family,condition,seed,feature_variant,xi_uboil,xi_t_uboil,xi_uboil_baseline,xi_uboil_greybox,secs,epi,viol,t_in_in_corridor_pct,t_in_violation_steps,boiler_sum,solver_failures
main,baseline,12,physics_no_cross,0.0,,0.0,0.04129219319396946,69.5,-1.927755612290557,5060,49.236111111111114,2924,1600.6574953418979,0
main,knockout,12,physics_no_cross,0.0,,0.0,0.04129219319396946,71.8,-1.927755612290557,5060,49.236111111111114,2924,1600.6574953418979,0
main,knockin,12,physics_no_cross,0.04129219319396946,,0.0,0.04129219319396946,69.3,1.273088382473803,4679,59.18402777777778,2351,1646.0607787235176,0
interaction,phys_baseline,12,physics,0.0,0.02512879389898117,0.0,,74.7,1.5278148869997459,5209,52.89930555555556,2713,1559.890464900485,0
interaction,phys_ko_uboil_alone,12,physics,0.0,0.02512879389898117,0.0,,74.9,1.5278148869997459,5209,52.89930555555556,2713,1559.890464900485,0
interaction,phys_ko_uboil_and_cross,12,physics,0.0,0.0,0.0,,78.0,-1.6107756087413523,5490,49.40972222222222,2914,1538.740962211717,0
