family,condition,seed,feature_variant,xi_uboil,xi_t_uboil,xi_uboil_baseline,xi_uboil_greybox,secs,epi,viol,t_in_in_corridor_pct,t_in_violation_steps,boiler_sum,solver_failures
main,baseline,5,physics_no_cross,0.0,,0.0,0.04474814511792301,72.2,-1.141289752690633,4922,48.24652777777778,2981,1581.890118153749,0
main,knockout,5,physics_no_cross,0.0,,0.0,0.04474814511792301,84.3,-1.141289752690633,4922,48.24652777777778,2981,1581.890118153749,0
main,knockin,5,physics_no_cross,0.04474814511792301,,0.0,0.04474814511792301,78.6,2.0534010171778725,4560,54.826388888888886,2602,1625.4965124078904,0
interaction,phys_baseline,5,physics,0.07704181100742527,0.0,0.07704181100742527,,88.5,2.1388557092439524,6702,65.08680555555556,2011,1593.756496800469,0
interaction,phys_ko_uboil_alone,5,physics,0.0,0.0,0.07704181100742527,,81.6,-3.812751018809254,6611,48.61111111111111,2960,1563.0827845572203,0
interaction,phys_ko_uboil_and_cross,5,physics,0.0,0.0,0.07704181100742527,,82.7,-3.812751018809254,6611,48.61111111111111,2960,1563.0827845572203,0
